0.61111104,0.3333333,0.6101695,0.5833333,2.0,0.0,1.0,0.0,(Learn)
0.3888888,0.3333333,0.59322035,0.49999994,2.0,0.0,1.0,0.0,(Learn)
0.5555556,0.5416666,0.6271186,0.625,2.0,0.0,1.0,0.0,(Learn)
0.16666664,0.1666667,0.3898305,0.37499997,2.0,0.0,1.0,0.0,(Learn)
0.63888884,0.37500003,0.6101695,0.49999994,2.0,0.0,1.0,0.0,(Learn)
0.2499999,0.2916667,0.49152544,0.5416666,2.0,0.0,1.0,0.0,(Learn)
0.1944444,0.0,0.4237288,0.37499997,2.0,0.0,1.0,0.0,(Learn)
0.44444442,0.41666666,0.5423728,0.5833333,2.0,0.0,1.0,0.0,(Learn)
0.47222218,0.08333335,0.5084746,0.37499997,2.0,0.0,1.0,0.0,(Learn)
0.49999994,0.37500003,0.6271186,0.5416666,2.0,0.0,1.0,0.0,(Learn)
0.36111104,0.37500003,0.44067794,0.49999994,2.0,0.0,1.0,0.0,(Learn)
0.66666657,0.45833328,0.5762712,0.5416666,2.0,0.0,1.0,0.0,(Learn)
0.36111104,0.41666666,0.59322035,0.5833333,2.0,0.0,1.0,0.0,(Learn)
0.4166667,0.2916667,0.5254237,0.37499997,2.0,0.0,1.0,0.0,(Learn)
0.5277777,0.08333335,0.59322035,0.5833333,2.0,0.0,1.0,0.0,(Learn)
0.36111104,0.20833333,0.49152544,0.41666666,2.0,0.0,1.0,0.0,(Learn)
0.44444442,0.5,0.6440678,0.70833325,2.0,0.0,1.0,0.0,(Learn)
0.49999994,0.3333333,0.5084746,0.49999994,2.0,0.0,1.0,0.0,(Learn)
0.5555556,0.20833333,0.66101694,0.5833333,2.0,0.0,1.0,0.0,(Learn)
0.49999994,0.3333333,0.6271186,0.4583333,2.0,0.0,1.0,0.0,(Learn)
0.5833333,0.37500003,0.55932206,0.49999994,2.0,0.0,1.0,0.0,(Learn)
0.63888884,0.41666666,0.5762712,0.5416666,2.0,0.0,1.0,0.0,(Learn)
0.6944445,0.3333333,0.6440678,0.5416666,2.0,0.0,1.0,0.0,(Learn)
0.66666657,0.41666666,0.6779661,0.6666666,2.0,0.0,1.0,0.0,(Learn)
0.47222218,0.37500003,0.59322035,0.5833333,2.0,0.0,1.0,0.0,(Learn)
0.3888888,0.24999996,0.4237288,0.37499997,2.0,0.0,1.0,0.0,(Learn)
0.33333328,0.1666667,0.47457626,0.41666666,2.0,0.0,1.0,0.0,(Learn)
0.33333328,0.1666667,0.45762712,0.37499997,2.0,0.0,1.0,0.0,(Learn)
0.4166667,0.2916667,0.49152544,0.4583333,2.0,0.0,1.0,0.0,(Learn)
0.47222218,0.2916667,0.69491524,0.625,2.0,0.0,1.0,0.0,(Learn)
0.30555552,0.41666666,0.59322035,0.5833333,2.0,0.0,1.0,0.0,(Learn)
0.47222218,0.5833334,0.59322035,0.625,2.0,0.0,1.0,0.0,(Learn)
0.66666657,0.45833328,0.6271186,0.5833333,2.0,0.0,1.0,0.0,(Learn)
0.5555556,0.12499998,0.5762712,0.49999994,2.0,0.0,1.0,0.0,(Learn)
0.36111104,0.41666666,0.5254237,0.49999994,2.0,0.0,1.0,0.0,(Learn)
0.33333328,0.20833333,0.5084746,0.49999994,2.0,0.0,1.0,0.0,(Learn)
0.33333328,0.24999996,0.5762712,0.4583333,2.0,0.0,1.0,0.0,(Learn)
0.49999994,0.41666666,0.6101695,0.5416666,2.0,0.0,1.0,0.0,(Learn)
0.4166667,0.24999996,0.5084746,0.4583333,2.0,0.0,1.0,0.0,(Learn)
0.1944444,0.12499998,0.3898305,0.37499997,2.0,0.0,1.0,0.0,(Learn)
0.36111104,0.2916667,0.5423728,0.49999994,2.0,0.0,1.0,0.0,(Learn)
0.3888888,0.41666666,0.5423728,0.4583333,2.0,0.0,1.0,0.0,(Learn)
0.3888888,0.37500003,0.5423728,0.49999994,2.0,0.0,1.0,0.0,(Learn)
0.5277777,0.37500003,0.55932206,0.49999994,2.0,0.0,1.0,0.0,(Learn)
0.22222215,0.20833333,0.33898306,0.41666666,2.0,0.0,1.0,0.0,(Learn)
0.3888888,0.3333333,0.5254237,0.49999994,2.0,0.0,1.0,0.0,(Learn)
0.5555556,0.5416666,0.8474576,1.0,3.0,0.0,0.0,1.0,(Learn)
0.4166667,0.2916667,0.69491524,0.74999994,3.0,0.0,0.0,1.0,(Learn)
0.77777773,0.41666666,0.8305085,0.83333325,3.0,0.0,0.0,1.0,(Learn)
0.5555556,0.37500003,0.779661,0.70833325,3.0,0.0,0.0,1.0,(Learn)
0.61111104,0.41666666,0.81355935,0.875,3.0,0.0,0.0,1.0,(Learn)
0.9166666,0.41666666,0.9491525,0.83333325,3.0,0.0,0.0,1.0,(Learn)
0.16666664,0.20833333,0.59322035,0.6666666,3.0,0.0,0.0,1.0,(Learn)
0.8333334,0.37500003,0.8983051,0.70833325,3.0,0.0,0.0,1.0,(Learn)
0.66666657,0.20833333,0.81355935,0.70833325,3.0,0.0,0.0,1.0,(Learn)
0.80555546,0.6666666,0.86440676,1.0,3.0,0.0,0.0,1.0,(Learn)
0.61111104,0.5,0.69491524,0.7916666,3.0,0.0,0.0,1.0,(Learn)
0.5833333,0.2916667,0.7288136,0.74999994,3.0,0.0,0.0,1.0,(Learn)
0.6944445,0.41666666,0.7627118,0.83333325,3.0,0.0,0.0,1.0,(Learn)
0.3888888,0.20833333,0.6779661,0.7916666,3.0,0.0,0.0,1.0,(Learn)
0.4166667,0.3333333,0.69491524,0.9583334,3.0,0.0,0.0,1.0,(Learn)
0.5833333,0.5,0.7288136,0.9166666,3.0,0.0,0.0,1.0,(Learn)
0.61111104,0.41666666,0.7627118,0.70833325,3.0,0.0,0.0,1.0,(Learn)
0.94444436,0.74999994,0.96610165,0.875,3.0,0.0,0.0,1.0,(Learn)
0.94444436,0.24999996,1.0,0.9166666,3.0,0.0,0.0,1.0,(Learn)
0.47222218,0.08333335,0.6779661,0.5833333,3.0,0.0,0.0,1.0,(Learn)
0.7222222,0.5,0.7966101,0.9166666,3.0,0.0,0.0,1.0,(Learn)
0.36111104,0.3333333,0.66101694,0.7916666,3.0,0.0,0.0,1.0,(Learn)
0.94444436,0.3333333,0.96610165,0.7916666,3.0,0.0,0.0,1.0,(Learn)
0.5555556,0.2916667,0.66101694,0.70833325,3.0,0.0,0.0,1.0,(Learn)
0.66666657,0.5416666,0.7966101,0.83333325,3.0,0.0,0.0,1.0,(Learn)
0.80555546,0.5,0.8474576,0.70833325,3.0,0.0,0.0,1.0,(Learn)
0.5277777,0.3333333,0.6440678,0.70833325,3.0,0.0,0.0,1.0,(Learn)
0.49999994,0.41666666,0.66101694,0.70833325,3.0,0.0,0.0,1.0,(Learn)
0.5833333,0.3333333,0.779661,0.83333325,3.0,0.0,0.0,1.0,(Learn)
0.80555546,0.41666666,0.81355935,0.625,3.0,0.0,0.0,1.0,(Learn)
0.8611111,0.3333333,0.86440676,0.74999994,3.0,0.0,0.0,1.0,(Learn)
1.0,0.74999994,0.91525424,0.7916666,3.0,0.0,0.0,1.0,(Learn)
0.5833333,0.3333333,0.779661,0.875,3.0,0.0,0.0,1.0,(Learn)
0.5555556,0.3333333,0.69491524,0.5833333,3.0,0.0,0.0,1.0,(Learn)
0.49999994,0.24999996,0.779661,0.5416666,3.0,0.0,0.0,1.0,(Learn)
0.94444436,0.41666666,0.86440676,0.9166666,3.0,0.0,0.0,1.0,(Learn)
0.5555556,0.5833334,0.779661,0.9583334,3.0,0.0,0.0,1.0,(Learn)
0.5833333,0.45833328,0.7627118,0.70833325,3.0,0.0,0.0,1.0,(Learn)
0.47222218,0.41666666,0.6440678,0.70833325,3.0,0.0,0.0,1.0,(Learn)
0.7222222,0.45833328,0.7457627,0.83333325,3.0,0.0,0.0,1.0,(Learn)
0.66666657,0.45833328,0.779661,0.9583334,3.0,0.0,0.0,1.0,(Learn)
0.7222222,0.45833328,0.69491524,0.9166666,3.0,0.0,0.0,1.0,(Learn)
0.4166667,0.2916667,0.69491524,0.74999994,3.0,0.0,0.0,1.0,(Learn)
0.6944445,0.5,0.8305085,0.9166666,3.0,0.0,0.0,1.0,(Learn)
0.66666657,0.5416666,0.7966101,1.0,3.0,0.0,0.0,1.0,(Learn)
0.66666657,0.41666666,0.71186435,0.9166666,3.0,0.0,0.0,1.0,(Learn)
0.5555556,0.20833333,0.6779661,0.74999994,3.0,0.0,0.0,1.0,(Learn)
0.61111104,0.41666666,0.71186435,0.7916666,3.0,0.0,0.0,1.0,(Learn)
0.5277777,0.5833334,0.7457627,0.9166666,3.0,0.0,0.0,1.0,(Learn)
0.44444442,0.41666666,0.69491524,0.70833325,3.0,0.0,0.0,1.0,(Learn)
